"row_id","state","region","sales","profit","sum_sales"
"4184","New York","East","345","10","345"
"4185","Massachusetts","East","82","20","82"
"4186","Maryland","East","98","10","98"
"4187","Texas","Central","7","-11","7"
"4188","Texas","Central","2","-3","2"
"4189","Texas","Central","9","1","9"
"4190","Iowa","Central","10","4","10"
"4191","Delaware","East","10500","5040","10500"
"4192","Texas","Central","21","7","21"
"4193","Idaho","West","696","160","696"
"4194","Idaho","West","305","23","305"
"4195","California","West","52","15","52"
"4196","California","West","25","10","25"
"4197","New York","East","22","10","22"
"4198","Pennsylvania","East","395","94","395"
"4199","Pennsylvania","East","18","-15","18"
"4200","New York","East","7","3","7"
"4201","New York","East","800","250","800"
"4202","New York","East","41","19","41"
"4203","New York","East","185","85","185"
"4204","Rhode Island","East","49","19","49"
"4205","Rhode Island","East","10","5","10"
"4206","Rhode Island","East","15","4","15"
"4207","Rhode Island","East","34","16","34"
"4208","Rhode Island","East","18","8","18"
"4209","Rhode Island","East","1605","481","1605"
"4210","Rhode Island","East","386","-61","386"
"4211","Illinois","Central","16","5","16"
"4212","Kentucky","South","9","4","9"
"4213","Kentucky","South","7","2","7"
"4214","Kentucky","South","25","12","25"
"4215","Indiana","Central","128","64","128"
"4216","New York","East","62","29","62"
"4217","California","West","9","4","9"
"4218","California","West","483","85","483"
"4219","California","West","4800","360","4800"
"4220","Washington","West","38","18","38"
"4221","Washington","West","18","7","18"
"4222","Washington","West","386","130","386"
"4223","Washington","West","103","1","103"
"4224","Washington","West","174","42","174"
"4225","Illinois","Central","2","-3","2"
"4226","Illinois","Central","94","-42","94"
"4227","Iowa","Central","46","22","46"
"4228","Washington","West","62","-7","62"
"4229","Indiana","Central","22","10","22"
"4230","Texas","Central","332","-349","332"
"4231","Texas","Central","11","-18","11"
"4232","Texas","Central","16","6","16"
"4233","Texas","Central","31","11","31"
"4234","Texas","Central","6","-10","6"
"4235","Pennsylvania","East","11","4","11"
"4236","Pennsylvania","East","21","7","21"
"4237","Illinois","Central","11","-19","11"
"4238","Pennsylvania","East","9","1","9"
"4239","Washington","West","20","6","20"
"4240","Michigan","Central","210","101","210"
"4241","California","West","44","12","44"
"4242","California","West","20","7","20"
"4243","Virginia","South","150","6","150"
"4244","Virginia","South","28","13","28"
"4245","California","West","66","9","66"
"4246","Maryland","East","2","1","2"
"4247","Maryland","East","1049","273","1049"
"4248","Maryland","East","21","8","21"
"4249","Connecticut","East","88","41","88"
"4250","Connecticut","East","752","150","752"
"4251","New York","East","887","177","887"
"4252","Florida","South","56","-13","56"
"4253","Florida","South","11","2","11"
"4254","Florida","South","12","1","12"
"4255","Illinois","Central","63","21","63"
"4256","Illinois","Central","97","-145","97"
"4257","Illinois","Central","10","-7","10"
"4258","Oregon","West","10","-7","10"
"4259","Washington","West","197","-22","197"
"4260","New York","East","48","24","48"
"4261","Connecticut","East","13","6","13"
"4262","Minnesota","Central","64","20","64"
"4263","Georgia","South","80","24","80"
"4264","Pennsylvania","East","12","-8","12"
"4265","Texas","Central","863","-160","863"
"4266","Texas","Central","4","-6","4"
"4267","Texas","Central","957","-225","957"
"4268","Texas","Central","13","-20","13"
"4269","Texas","Central","172","45","172"
"4270","Washington","West","871","148","871"
"4271","Tennessee","South","692","190","692"
"4272","Maryland","East","208","85","208"
"4273","Utah","West","72","6","72"
"4274","Utah","West","26","8","26"
"4275","Washington","West","4","1","4"
"4276","Texas","Central","49","-122","49"
"4277","Washington","West","323","61","323"
"4278","New Jersey","East","9100","2366","9100"
"4279","New Jersey","East","10","3","10"
"4280","New Jersey","East","25","12","25"
"4281","New York","East","11","5","11"
"4282","New York","East","69","15","69"
"4283","Indiana","Central","4","2","4"
"4284","Indiana","Central","1104","497","1104"
"4285","Texas","Central","246","-76","246"
"4286","Texas","Central","12","4","12"
"4287","Texas","Central","440","165","440"
"4288","Tennessee","South","65","-13","65"
"4289","Texas","Central","33","-50","33"
"4290","Texas","Central","14","5","14"
"4291","California","West","11","3","11"
"4292","California","West","896","22","896"
"4293","California","West","189","68","189"
"4294","Pennsylvania","East","54","-11","54"
"4295","Oregon","West","177","-121","177"
"4296","California","West","129","54","129"
"4297","California","West","54","1","54"
"4298","Florida","South","4368","328","4368"
"4299","Florida","South","50","15","50"
"4300","Florida","South","161","12","161"
"4301","Florida","South","3","0","3"
"4302","Florida","South","9","3","9"
"4303","Ohio","East","4","1","4"
"4304","Texas","Central","60","19","60"
"4305","Washington","West","64","3","64"
"4306","Washington","West","384","38","384"
"4307","California","West","8","3","8"
"4308","California","West","34","12","34"
"4309","California","West","666","67","666"
"4310","California","West","574","-65","574"
"4311","California","West","22","8","22"
"4312","California","West","19","9","19"
"4313","California","West","448","140","448"
"4314","New York","East","17","4","17"
"4315","California","West","21","5","21"
"4316","California","West","89","28","89"
"4317","California","West","304","9","304"
"4318","California","West","168","79","168"
"4319","Virginia","South","82","26","82"
"4320","New Mexico","West","24","-6","24"
"4321","New Mexico","West","33","8","33"
"4322","Ohio","East","15","-12","15"
"4323","Ohio","East","324","-81","324"
"4324","Ohio","East","2","-2","2"
"4325","Ohio","East","14","1","14"
"4326","Ohio","East","72","1","72"
"4327","New Jersey","East","9","2","9"
"4328","New Jersey","East","18","8","18"
"4329","New York","East","43","19","43"
"4330","Florida","South","16","5","16"
"4331","Florida","South","18","1","18"
"4332","Washington","West","20","7","20"
"4333","Washington","West","23","8","23"
"4334","Florida","South","51","15","51"
"4335","Florida","South","27","9","27"
"4336","Arizona","West","8","3","8"
"4337","Arizona","West","14","4","14"
"4338","California","West","108","23","108"
"4339","California","West","114","53","114"
"4340","Tennessee","South","5","2","5"
"4341","Indiana","Central","16","7","16"
"4342","Virginia","South","544","158","544"
"4343","California","West","20","7","20"
"4344","California","West","658","-132","658"
"4345","California","West","100","11","100"
"4346","California","West","200","86","200"
"4347","New York","East","632","140","632"
"4348","New York","East","61","26","61"
"4349","Arizona","West","21","-15","21"
"4350","Arizona","West","416","-42","416"
"4351","Ohio","East","17","1","17"
"4352","Ohio","East","27","-5","27"
"4353","California","West","96","35","96"
"4354","California","West","13","6","13"
"4355","North Carolina","South","19","-13","19"
"4356","Tennessee","South","1598","-1065","1598"
"4357","Tennessee","South","37","12","37"
"4358","Illinois","Central","10","4","10"
"4359","Illinois","Central","78","-66","78"
"4360","Illinois","Central","520","-15","520"
"4361","Rhode Island","East","112","55","112"
"4362","Louisiana","South","29","8","29"
"4363","North Dakota","Central","132","36","132"
"4364","North Dakota","Central","26","8","26"
"4365","North Dakota","Central","705","162","705"
"4366","North Dakota","Central","7","3","7"
"4367","North Dakota","Central","22","7","22"
"4368","Illinois","Central","11","3","11"
"4369","Illinois","Central","21","6","21"
"4370","Indiana","Central","105","50","105"
"4371","Indiana","Central","40","16","40"
"4372","Indiana","Central","52","25","52"
"4373","Indiana","Central","12","5","12"
"4374","Indiana","Central","160","11","160"
"4375","Ohio","East","104","17","104"
"4376","California","West","303","64","303"
"4377","California","West","271","79","271"
"4378","California","West","1487","149","1487"
"4379","Kentucky","South","17","8","17"
"4380","Kentucky","South","72","32","72"
"4381","California","West","60","16","60"
"4382","California","West","253","-32","253"
"4383","Illinois","Central","3","-4","3"
"4384","Illinois","Central","385","-126","385"
"4385","Illinois","Central","154","13","154"
"4386","Illinois","Central","913","-52","913"
"4387","California","West","44","12","44"
"4388","California","West","25","8","25"
"4389","New York","East","47","22","47"
"4390","New York","East","184","-25","184"
"4391","New York","East","1260","328","1260"
"4392","New York","East","69","19","69"
"4393","Texas","Central","70","6","70"
"4394","Texas","Central","60","22","60"
"4395","Ohio","East","26","-5","26"
"4396","Ohio","East","27","-22","27"
"4397","California","West","361","27","361"
"4398","Pennsylvania","East","172","-47","172"
"4399","Pennsylvania","East","69","12","69"
"4400","Maryland","East","200","90","200"
"4401","Maryland","East","902","298","902"
"4402","Maryland","East","972","253","972"
"4403","Colorado","West","11","3","11"
"4404","New York","East","21","8","21"
"4405","Pennsylvania","East","35","2","35"
"4406","Pennsylvania","East","39","-2","39"
"4407","Indiana","Central","9","4","9"
"4408","Indiana","Central","315","151","315"
"4409","Indiana","Central","5","2","5"
"4410","California","West","6","3","6"
"4411","California","West","108","30","108"
"4412","New York","East","20","9","20"
"4413","New York","East","618","161","618"
"4414","New York","East","60","27","60"
"4415","Massachusetts","East","388","182","388"
"4416","California","West","576","72","576"
"4417","California","West","30","15","30"
"4418","Michigan","Central","478","220","478"
"4419","Ohio","East","191","-21","191"
"4420","Ohio","East","5","-4","5"
"4421","Illinois","Central","41","3","41"
"4422","Florida","South","16","2","16"
"4423","Georgia","South","17","4","17"
"4424","Georgia","South","303","76","303"
"4425","Georgia","South","35","16","35"
"4426","Georgia","South","114","55","114"
"4427","Georgia","South","56","16","56"
"4428","New Mexico","West","27","12","27"
"4429","Oklahoma","Central","1806","524","1806"
"4430","New Jersey","East","71","18","71"
"4431","Kentucky","South","20","10","20"
"4432","Kentucky","South","8","2","8"
"4433","Kentucky","South","24","9","24"
"4434","Kentucky","South","9","3","9"
"4435","Kentucky","South","843","160","843"
"4436","Illinois","Central","2","-4","2"
"4437","Illinois","Central","27","3","27"
"4438","Illinois","Central","26","-71","26"
"4439","Texas","Central","10","4","10"
"4440","Texas","Central","24","7","24"
"4441","Michigan","Central","110","36","110"
"4442","Michigan","Central","966","135","966"
"4443","Michigan","Central","29","11","29"
"4444","Michigan","Central","32","16","32"
"4445","Indiana","Central","78","37","78"
"4446","Indiana","Central","32","14","32"
"4447","Indiana","Central","29","14","29"
"4448","Indiana","Central","169","42","169"
"4449","California","West","13","4","13"
"4450","California","West","6","3","6"
"4451","California","West","187","88","187"
"4452","California","West","25","9","25"
"4453","California","West","44","21","44"
"4454","California","West","1279","226","1279"
"4455","California","West","28","1","28"
"4456","California","West","130","-13","130"
"4457","California","West","6","2","6"
"4458","California","West","245","115","245"
"4459","Colorado","West","1332","-300","1332"
"4460","Colorado","West","33","3","33"
"4461","Colorado","West","147","-29","147"
"4462","Colorado","West","54","1","54"
"4463","Colorado","West","77","-59","77"
"4464","Colorado","West","14","5","14"
"4465","Colorado","West","210","26","210"
"4466","Idaho","West","3","1","3"
"4467","New York","East","16","7","16"
"4468","New York","East","168","79","168"
"4469","New York","East","322","-16","322"
"4470","New York","East","13","6","13"
"4471","Pennsylvania","East","128","-24","128"
"4472","Ohio","East","64","-15","64"
"4473","Ohio","East","240","66","240"
"4474","Ohio","East","344","-189","344"
"4475","Ohio","East","16","5","16"
"4476","Ohio","East","21","7","21"
"4477","Ohio","East","8","3","8"
"4478","Oklahoma","Central","333","23","333"
"4479","Oklahoma","Central","249","55","249"
"4480","New York","East","25","12","25"
"4481","California","West","15","5","15"
"4482","California","West","43","14","43"
"4483","California","West","44","16","44"
"4484","California","West","116","57","116"
"4485","California","West","9","3","9"
"4486","California","West","19","9","19"
"4487","California","West","315","151","315"
"4488","Texas","Central","16","-25","16"
"4489","Texas","Central","69","-15","69"
"4490","Texas","Central","4","-8","4"
"4491","California","West","418","5","418"
"4492","Ohio","East","660","110","660"
"4493","Ohio","East","8","1","8"
"4494","Ohio","East","36","13","36"
"4495","Ohio","East","910","-52","910"
"4496","California","West","918","76","918"
"4497","California","West","39","19","39"
"4498","Pennsylvania","East","631","-463","631"
"4499","California","West","13","6","13"
"4500","California","West","13","6","13"
"4501","California","West","23","8","23"
"4502","Texas","Central","26","9","26"
"4503","Texas","Central","21","7","21"
"4504","California","West","174","17","174"
"4505","California","West","362","101","362"
"4506","California","West","63","13","63"
"4507","California","West","818","51","818"
"4508","California","West","20","0","20"
"4509","California","West","24","6","24"
"4510","California","West","171","-6","171"
"4511","Missouri","Central","37","17","37"
"4512","Missouri","Central","82","39","82"
"4513","Arizona","West","55","-40","55"
"4514","Texas","Central","11","1","11"
"4515","Virginia","South","291","76","291"
"4516","Oklahoma","Central","36","12","36"
"4517","Washington","West","21","10","21"
"4518","Washington","West","49","16","49"
"4519","California","West","17","7","17"
"4520","Florida","South","1348","84","1348"
"4521","Indiana","Central","62","22","62"
"4522","Indiana","Central","20","7","20"
"4523","Colorado","West","9","3","9"
"4524","New York","East","35","16","35"
"4525","New York","East","89","24","89"
"4526","New York","East","270","67","270"
"4527","New York","East","100","48","100"
"4528","New York","East","39","14","39"
"4529","Ohio","East","117","34","117"
"4530","Texas","Central","2","-4","2"
"4531","New York","East","408","73","408"
"4532","New York","East","40","11","40"
"4533","California","West","122","14","122"
"4534","California","West","15","7","15"
"4535","California","West","12","6","12"
"4536","Washington","West","16","5","16"
"4537","Washington","West","86","30","86"
"4538","Washington","West","18","6","18"
"4539","Washington","West","13","4","13"
"4540","Rhode Island","East","106","1","106"
"4541","Rhode Island","East","494","-28","494"
"4542","Illinois","Central","6","-9","6"
"4543","Oklahoma","Central","326","150","326"
"4544","Illinois","Central","384","-5","384"
"4545","Illinois","Central","148","17","148"
"4546","Illinois","Central","538","54","538"
"4547","Illinois","Central","2","-3","2"
"4548","Illinois","Central","7","1","7"
"4549","Illinois","Central","8","-2","8"
"4550","Illinois","Central","659","49","659"
"4551","Connecticut","East","6","3","6"
"4552","California","West","351","4","351"
"4553","California","West","230","23","230"
"4554","California","West","13","6","13"
"4555","Wisconsin","Central","57","28","57"
"4556","South Carolina","South","32","14","32"
"4557","South Carolina","South","28","1","28"
"4558","Arizona","West","9","-7","9"
"4559","Texas","Central","50","18","50"
"4560","Texas","Central","128","-9","128"
"4561","California","West","271","122","271"
"4562","California","West","110","8","110"
"4563","California","West","36","14","36"
"4564","Florida","South","419","-58","419"
"4565","Arizona","West","101","-1","101"
"4566","North Carolina","South","45","5","45"
"4567","North Carolina","South","29","-21","29"
"4568","North Carolina","South","24","9","24"
"4569","Texas","Central","10","-17","10"
"4570","California","West","76","27","76"
"4571","Kansas","Central","21","8","21"
"4572","Kansas","Central","128","60","128"
"4573","California","West","480","90","480"
"4574","Michigan","Central","658","184","658"
"4575","Michigan","Central","33","9","33"
"4576","Michigan","Central","14","4","14"
"4577","Michigan","Central","27","7","27"
"4578","Idaho","West","10","3","10"
"4579","Virginia","South","113","57","113"
"4580","New York","East","66","32","66"
"4581","Mississippi","South","240","105","240"
"4582","Pennsylvania","East","26","4","26"
"4583","Pennsylvania","East","24","8","24"
"4584","California","West","8","4","8"
"4585","California","West","77","38","77"
"4586","California","West","9","4","9"
"4587","California","West","590","207","590"
"4588","California","West","6","0","6"
"4589","California","West","25","11","25"
"4590","California","West","453","23","453"
"4591","California","West","18","5","18"
"4592","California","West","302","30","302"
"4593","California","West","146","-5","146"
"4594","California","West","8","2","8"
"4595","California","West","903","34","903"
"4596","California","West","54","15","54"
"4597","District of Columbia","East","34","13","34"
"4598","Wisconsin","Central","22","6","22"
"4599","Wisconsin","Central","92","27","92"
"4600","Maryland","East","151","44","151"
"4601","Maryland","East","137","63","137"
"4602","Maryland","East","12","5","12"
"4603","North Carolina","South","18","6","18"
"4604","North Carolina","South","154","54","154"
"4605","North Carolina","South","12","4","12"
"4606","North Carolina","South","168","50","168"
"4607","New York","East","46","13","46"
"4608","New York","East","535","161","535"
"4609","New York","East","6","2","6"
"4610","New York","East","45","22","45"
"4611","California","West","47","21","47"
"4612","Mississippi","South","31","16","31"
"4613","Florida","South","48","4","48"
"4614","Florida","South","23","8","23"
"4615","Texas","Central","63","-166","63"
"4616","Texas","Central","28","4","28"
"4617","Texas","Central","134","7","134"
"4618","Massachusetts","East","590","147","590"
"4619","Massachusetts","East","543","141","543"
"4620","California","West","2880","1008","2880"
"4621","California","West","90","34","90"
"4622","Delaware","East","78","22","78"
"4623","Tennessee","South","9","-2","9"
"4624","Tennessee","South","178","62","178"
"4625","Tennessee","South","258","-3","258"
"4626","Tennessee","South","14","4","14"
"4627","New York","East","78","20","78"
"4628","New York","East","25","7","25"
"4629","New York","East","141","39","141"
"4630","New York","East","37","10","37"
"4631","Michigan","Central","17","6","17"
"4632","California","West","52","25","52"
"4633","California","West","124","11","124"
"4634","California","West","586","34","586"
"4635","California","West","81","3","81"
"4636","California","West","243","10","243"
"4637","California","West","124","33","124"
"4638","California","West","12","6","12"
"4639","California","West","47","12","47"
"4640","Virginia","South","1600","752","1600"
"4641","Virginia","South","11","5","11"
"4642","Colorado","West","3","-3","3"
"4643","Colorado","West","579","-29","579"
"4644","Washington","West","6","2","6"
"4645","Washington","West","558","42","558"
"4646","New York","East","146","-8","146"
"4647","Virginia","South","14","6","14"
"4648","New York","East","435","63","435"
"4649","Washington","West","440","207","440"
"4650","Washington","West","64","2","64"
"4651","California","West","245","115","245"
"4652","California","West","196","98","196"
"4653","New Jersey","East","12","6","12"
"4654","New Jersey","East","166","40","166"
"4655","California","West","3","1","3"
"4656","Illinois","Central","45","4","45"
"4657","Pennsylvania","East","60","14","60"
"4658","Pennsylvania","East","24","7","24"
"4659","Pennsylvania","East","8","3","8"
"4660","Pennsylvania","East","18","2","18"
"4661","Pennsylvania","East","28","0","28"
"4662","Pennsylvania","East","844","-36","844"
"4663","Pennsylvania","East","77","-10","77"
"4664","Florida","South","3","1","3"
"4665","Florida","South","8","-6","8"
"4666","Florida","South","17","6","17"
"4667","Washington","West","80","34","80"
"4668","Washington","West","70","13","70"
"4669","Texas","Central","11","-19","11"
"4670","Texas","Central","623","-119","623"
"4671","Texas","Central","773","-58","773"
"4672","Michigan","Central","283","72","283"
"4673","Michigan","Central","636","165","636"
"4674","Michigan","Central","119","33","119"
"4675","Michigan","Central","273","30","273"
"4676","Pennsylvania","East","15","2","15"
"4677","Utah","West","33","11","33"
"4678","Utah","West","81","3","81"
"4679","Utah","West","83","7","83"
"4680","Utah","West","21","6","21"
"4681","Utah","West","62","20","62"
"4682","New York","East","30","13","30"
"4683","North Carolina","South","864","86","864"
"4684","Pennsylvania","East","242","-56","242"
"4685","Pennsylvania","East","164","-82","164"
"4686","Pennsylvania","East","3","-3","3"
"4687","Pennsylvania","East","11","-2","11"
"4688","Indiana","Central","441","123","441"
"4689","Pennsylvania","East","6","-5","6"
"4690","Arizona","West","52","10","52"
"4691","Arizona","West","72","22","72"
"4692","Arizona","West","242","-42","242"
"4693","Arizona","West","222","78","222"
"4694","Arizona","West","8","3","8"
"4695","Michigan","Central","30","14","30"
"4696","Michigan","Central","303","48","303"
"4697","Michigan","Central","142","38","142"
"4698","Michigan","Central","547","137","547"
"4699","Michigan","Central","212","15","212"
"4700","Texas","Central","5","1","5"
"4701","Texas","Central","74","-15","74"
"4702","Texas","Central","7","2","7"
"4703","Texas","Central","8","-7","8"
"4704","Texas","Central","9","-20","9"
"4705","Connecticut","East","65","19","65"
"4706","Connecticut","East","15","7","15"
"4707","Connecticut","East","173","17","173"
"4708","California","West","896","302","896"
"4709","California","West","131","39","131"
"4710","California","West","12","3","12"
"4711","California","West","62","22","62"
"4712","Pennsylvania","East","1","-1","1"
"4713","Texas","Central","36","13","36"
"4714","Texas","Central","57","-75","57"
"4715","Oregon","West","345","39","345"
"4716","Colorado","West","202","20","202"
"4717","Washington","West","522","89","522"
"4718","Maryland","East","8","2","8"
"4719","California","West","45","22","45"
"4720","California","West","947","9","947"
"4721","California","West","62","28","62"
"4722","Illinois","Central","269","-210","269"
"4723","Washington","West","8","3","8"
"4724","Georgia","South","15","7","15"
"4725","Florida","South","10","-7","10"
"4726","Florida","South","672","50","672"
"4727","New York","East","1118","56","1118"
"4728","New York","East","276","-38","276"
"4729","California","West","123","46","123"
"4730","Texas","Central","16","3","16"
"4731","California","West","213","100","213"
"4732","California","West","10","5","10"
"4733","California","West","53","21","53"
"4734","California","West","20","10","20"
"4735","New York","East","659","146","659"
"4736","Maine","East","8","4","8"
"4737","Maine","East","30","13","30"
"4738","Maine","East","68","15","68"
"4739","California","West","61","28","61"
"4740","California","West","36","-1","36"
"4741","Washington","West","10","5","10"
"4742","Washington","West","9","2","9"
"4743","Washington","West","28","8","28"
"4744","Minnesota","Central","8","3","8"
"4745","Minnesota","Central","221","58","221"
"4746","Minnesota","Central","128","63","128"
"4747","Minnesota","Central","19","9","19"
"4748","California","West","25","8","25"
"4749","California","West","35","12","35"
"4750","Washington","West","33","16","33"
"4751","Washington","West","838","63","838"
"4752","Tennessee","South","41","-9","41"
"4753","Tennessee","South","210","-24","210"
"4754","Texas","Central","22","6","22"
"4755","Florida","South","4","-3","4"
"4756","Florida","South","115","40","115"
"4757","Pennsylvania","East","2","-2","2"
"4758","Illinois","Central","43","-69","43"
"4759","New York","East","784","220","784"
"4760","New York","East","49","18","49"
"4761","New York","East","8","3","8"
"4762","Ohio","East","6","2","6"
"4763","Ohio","East","14","1","14"
"4764","California","West","183","86","183"
"4765","California","West","28","10","28"
"4766","New York","East","26","8","26"
"4767","Texas","Central","114","30","114"
"4768","Texas","Central","360","22","360"
"4769","North Carolina","South","25","9","25"
"4770","California","West","12","4","12"
"4771","California","West","6","2","6"
"4772","Arizona","West","742","84","742"
"4773","Illinois","Central","6","-4","6"
"4774","Illinois","Central","12","4","12"
"4775","Illinois","Central","222","17","222"
"4776","California","West","23","6","23"
"4777","New York","East","9","4","9"
"4778","New York","East","26","7","26"
"4779","Delaware","East","101","33","101"
"4780","New York","East","64","11","64"
"4781","Texas","Central","683","0","683"
"4782","Texas","Central","1","-2","1"
"4783","Texas","Central","41","4","41"
"4784","Kansas","Central","280","137","280"
"4785","Colorado","West","13","1","13"
"4786","Colorado","West","70","-144","70"
"4787","Colorado","West","4","0","4"
"4788","Colorado","West","58","-7","58"
"4789","Colorado","West","52","15","52"
"4790","Colorado","West","55","11","55"
"4791","Colorado","West","365","-248","365"
"4792","Colorado","West","85","29","85"
"4793","Colorado","West","28","10","28"
"4794","New York","East","25","11","25"
"4795","California","West","43","18","43"
"4796","Georgia","South","6","3","6"
"4797","Florida","South","58","-44","58"
"4798","Florida","South","31","11","31"
"4799","Florida","South","30","8","30"
"4800","Florida","South","44","4","44"
"4801","Florida","South","5","0","5"
"4802","Florida","South","10","-8","10"
"4803","Florida","South","13","-10","13"
"4804","Pennsylvania","East","40","-7","40"
"4805","Pennsylvania","East","91","19","91"
"4806","California","West","38","18","38"
"4807","California","West","43","19","43"
"4808","California","West","34","10","34"
"4809","Pennsylvania","East","63","21","63"
"4810","Wisconsin","Central","196","92","196"
"4811","Wisconsin","Central","240","72","240"
"4812","Pennsylvania","East","380","-22","380"
"4813","Pennsylvania","East","1200","180","1200"
"4814","Pennsylvania","East","49","10","49"
"4815","California","West","18","8","18"
"4816","Pennsylvania","East","18","6","18"
"4817","Pennsylvania","East","35","6","35"
"4818","Pennsylvania","East","82","8","82"
"4819","Pennsylvania","East","227","-43","227"
"4820","Connecticut","East","10","5","10"
"4821","Texas","Central","463","-1181","463"
"4822","Texas","Central","384","48","384"
"4823","Arizona","West","45","-36","45"
"4824","Ohio","East","30","-24","30"
"4825","Ohio","East","128","-9","128"
"4826","Ohio","East","78","16","78"
"4827","California","West","14","5","14"
"4828","Kentucky","South","70","19","70"
"4829","Kentucky","South","6","2","6"
"4830","New York","East","14","4","14"
"4831","Wisconsin","Central","246","69","246"
"4832","Wisconsin","Central","37","10","37"
"4833","Wisconsin","Central","23","6","23"
"4834","Wisconsin","Central","12","6","12"
"4835","California","West","40","13","40"
"4836","California","West","62","28","62"
"4837","California","West","20","7","20"
"4838","Ohio","East","4","-3","4"
"4839","Ohio","East","28","10","28"
"4840","Ohio","East","158","-34","158"
"4841","Kentucky","South","28","12","28"
"4842","Ohio","East","6","-4","6"
"4843","Tennessee","South","244","-55","244"
"4844","New Jersey","East","15","0","15"
"4845","California","West","7","2","7"
"4846","New York","East","11","4","11"
"4847","Oregon","West","264","20","264"
"4848","Oregon","West","72","18","72"
"4849","Oregon","West","9","1","9"
"4850","Washington","West","6","3","6"
"4851","Washington","West","976","122","976"
"4852","Washington","West","304","91","304"
"4853","Washington","West","486","19","486"
"4854","California","West","13","5","13"
"4855","California","West","9","1","9"
"4856","California","West","9","4","9"
"4857","California","West","70","25","70"
"4858","California","West","78","38","78"
"4859","California","West","465","93","465"
"4860","Illinois","Central","10","1","10"
"4861","New Jersey","East","1794","843","1794"
"4862","Texas","Central","758","265","758"
"4863","New York","East","20","7","20"
"4864","New York","East","50","17","50"
"4865","New York","East","240","67","240"
"4866","Washington","West","2405","150","2405"
"4867","Washington","West","563","190","563"
"4868","Washington","West","345","10","345"
"4869","Washington","West","9","4","9"
"4870","Pennsylvania","East","90","-15","90"
"4871","Pennsylvania","East","230","83","230"
"4872","Texas","Central","2","1","2"
"4873","Texas","Central","18","-47","18"
"4874","Texas","Central","49","-12","49"
"4875","Texas","Central","1","-2","1"
"4876","Ohio","East","120","30","120"
"4877","North Carolina","South","62","5","62"
"4878","North Carolina","South","6","0","6"
"4879","Florida","South","2","-1","2"
"4880","Kentucky","South","5","3","5"
"4881","Kentucky","South","976","293","976"
"4882","Kentucky","South","2250","517","2250"
"4883","Kentucky","South","60","17","60"
"4884","California","West","171","64","171"
"4885","California","West","3","1","3"
"4886","Michigan","Central","114","53","114"
"4887","Georgia","South","183","53","183"
"4888","Georgia","South","102","6","102"
"4889","Georgia","South","1126","56","1126"
"4890","Georgia","South","1263","316","1263"
"4891","Washington","West","9","3","9"
"4892","Washington","West","38","18","38"
"4893","Washington","West","4","1","4"
"4894","Washington","West","227","2","227"
"4895","Washington","West","48","23","48"
"4896","Washington","West","62","30","62"
"4897","Washington","West","1118","56","1118"
"4898","Ohio","East","183","-8","183"
"4899","Ohio","East","8","3","8"
"4900","Oregon","West","26","-18","26"
"4901","California","West","481","125","481"
"4902","California","West","14","4","14"
"4903","New York","East","26","9","26"
"4904","New York","East","92","42","92"
"4905","Texas","Central","674","-19","674"
"4906","New Hampshire","East","23","11","23"
"4907","New Hampshire","East","270","16","270"
"4908","Ohio","East","12","-9","12"
"4909","Ohio","East","10","-2","10"
"4910","Tennessee","South","18","7","18"
"4911","Tennessee","South","36","13","36"
"4912","Tennessee","South","112","7","112"
"4913","Tennessee","South","6","-5","6"
"4914","Tennessee","South","3","-2","3"
"4915","Washington","West","36","10","36"
"4916","Washington","West","15","5","15"
"4917","Texas","Central","67","6","67"
"4918","Texas","Central","254","-33","254"
"4919","Maryland","East","174","38","174"
"4920","Maryland","East","232","67","232"
"4921","Illinois","Central","2","-4","2"
"4922","Alabama","South","96","46","96"
"4923","Alabama","South","4","1","4"
"4924","Alabama","South","629","302","629"
"4925","Alabama","South","90","24","90"
"4926","Massachusetts","East","15","4","15"
"4927","Illinois","Central","91","-68","91"
"4928","Connecticut","East","19","9","19"
"4929","Connecticut","East","897","251","897"
"4930","New York","East","58","16","58"
"4931","New York","East","15","7","15"
"4932","Washington","West","23","7","23"
"4933","Colorado","West","13","4","13"
"4934","Colorado","West","1","-1","1"
"4935","Colorado","West","5","1","5"
"4936","Utah","West","17","2","17"
"4937","Alabama","South","34","16","34"
"4938","California","West","1326","239","1326"
"4939","California","West","334","4","334"
"4940","California","West","20","7","20"
"4941","Delaware","East","1269","266","1269"
"4942","Delaware","East","284","82","284"
"4943","Delaware","East","6","2","6"
"4944","Indiana","Central","375","19","375"
"4945","California","West","96","46","96"
"4946","California","West","12","4","12"
"4947","California","West","4","2","4"
"4948","Washington","West","29","14","29"
"4949","California","West","117","41","117"
"4950","California","West","19","6","19"
"4951","New York","East","12","5","12"
"4952","Michigan","Central","13","6","13"
"4953","California","West","69","21","69"
"4954","New York","East","86","3","86"
"4955","Nevada","West","18","5","18"
"4956","Nevada","West","79","36","79"
"4957","Nevada","West","37","14","37"
"4958","Texas","Central","3","-4","3"
"4959","Texas","Central","19","6","19"
"4960","California","West","61","6","61"
"4961","California","West","68","18","68"
"4962","Washington","West","49","5","49"
"4963","Washington","West","18","5","18"
"4964","Washington","West","243","5","243"
"4965","Florida","South","8","-5","8"
"4966","Tennessee","South","467","58","467"
"4967","Rhode Island","East","129","4","129"
